trial_id,block_id,recording_id,electrode,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_001103,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001103.npy,230640,232840,2200
trial_001104,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001104.npy,236880,239800,2920
trial_001105,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001105.npy,242200,251400,9200
trial_001106,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001106.npy,254800,258360,3560
trial_001107,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001107.npy,260960,263040,2080
trial_001108,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001108.npy,266240,268360,2120
trial_001109,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001109.npy,272840,274360,1520
trial_001110,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001110.npy,278680,281240,2560
trial_001111,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001111.npy,284360,286960,2600
trial_001112,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001112.npy,290800,294040,3240
trial_001113,block_000025,agagcl:no:s6,agagcl,no,s6,processed/agagcl/operational/trials/trial_001113.npy,296560,298160,1600
trial_001114,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001114.npy,16960,17680,720
trial_001115,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001115.npy,19720,22080,2360
trial_001116,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001116.npy,25600,28080,2480
trial_001117,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001117.npy,31960,35720,3760
trial_001118,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001118.npy,37720,38640,920
trial_001119,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001119.npy,43640,44640,1000
trial_001120,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001120.npy,49800,50600,800
trial_001121,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001121.npy,55480,56960,1480
trial_001122,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001122.npy,61920,62760,840
trial_001123,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001123.npy,67720,68560,840
trial_001124,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001124.npy,74000,74720,720
trial_001125,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001125.npy,79800,86320,6520
trial_001126,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001126.npy,91480,92400,920
trial_001127,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001127.npy,97560,98480,920
trial_001128,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001128.npy,103560,104320,760
trial_001129,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001129.npy,109480,110880,1400
trial_001130,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001130.npy,115800,116960,1160
trial_001131,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001131.npy,121960,122920,960
trial_001132,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001132.npy,127000,128840,1840
trial_001133,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001133.npy,133560,134880,1320
trial_001134,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001134.npy,139920,141240,1320
trial_001135,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001135.npy,147160,148600,1440
trial_001136,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001136.npy,151720,152400,680
trial_001137,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001137.npy,157600,158480,880
trial_001138,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001138.npy,163520,164800,1280
trial_001139,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001139.npy,169680,170560,880
trial_001140,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001140.npy,175720,176600,880
trial_001141,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001141.npy,180480,181400,920
trial_001142,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001142.npy,187400,188480,1080
trial_001143,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001143.npy,193520,196440,2920
trial_001144,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001144.npy,199640,201240,1600
trial_001145,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001145.npy,205520,207960,2440
trial_001146,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001146.npy,211880,214000,2120
trial_001147,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001147.npy,217720,226560,8840
trial_001148,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001148.npy,229600,230920,1320
trial_001149,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001149.npy,235800,238200,2400
trial_001150,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001150.npy,241600,244000,2400
trial_001151,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001151.npy,247640,248920,1280
trial_001152,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001152.npy,254000,256160,2160
trial_001153,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001153.npy,259920,261920,2000
trial_001154,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001154.npy,265600,267840,2240
trial_001155,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001155.npy,271560,272560,1000
trial_001156,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001156.npy,277920,278960,1040
trial_001157,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001157.npy,283920,284600,680
trial_001158,block_000026,agagcl:no:s7,agagcl,no,s7,processed/agagcl/operational/trials/trial_001158.npy,289720,292160,2440
trial_001159,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001159.npy,17240,18560,1320
trial_001160,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001160.npy,21760,24440,2680
trial_001161,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001161.npy,29400,30560,1160
trial_001162,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001162.npy,35360,36520,1160
trial_001163,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001163.npy,41840,42520,680
trial_001164,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001164.npy,47680,48680,1000
trial_001165,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001165.npy,53600,54960,1360
trial_001166,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001166.npy,60000,61720,1720
trial_001167,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001167.npy,65400,66480,1080
trial_001168,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001168.npy,71120,73000,1880
trial_001169,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001169.npy,77840,78440,600
trial_001170,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001170.npy,83800,84280,480
trial_001171,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001171.npy,89600,90920,1320
trial_001172,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001172.npy,96000,97000,1000
trial_001173,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001173.npy,101680,102400,720
trial_001174,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001174.npy,108000,108800,800
trial_001175,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001175.npy,113640,114880,1240
trial_001176,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001176.npy,119760,123320,3560
trial_001177,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001177.npy,125440,127000,1560
trial_001178,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001178.npy,131440,135960,4520
trial_001179,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001179.npy,137920,139040,1120
trial_001180,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001180.npy,143680,144960,1280
trial_001181,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001181.npy,149760,150760,1000
trial_001182,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001182.npy,155520,156320,800
trial_001183,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001183.npy,162000,163120,1120
trial_001184,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001184.npy,167320,169560,2240
trial_001185,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001185.npy,173080,175120,2040
trial_001186,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001186.npy,177440,180800,3360
trial_001187,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001187.npy,185600,187800,2200
trial_001188,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001188.npy,191680,192800,1120
trial_001189,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001189.npy,197360,198840,1480
trial_001190,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001190.npy,203400,205080,1680
trial_001191,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001191.npy,209680,212120,2440
trial_001192,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001192.npy,215920,217000,1080
trial_001193,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001193.npy,221400,222760,1360
trial_001194,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001194.npy,227280,229680,2400
trial_001195,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001195.npy,232440,233520,1080
trial_001196,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001196.npy,239440,240960,1520
trial_001197,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001197.npy,245760,248240,2480
trial_001198,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001198.npy,251640,252880,1240
trial_001199,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001199.npy,257520,261360,3840
trial_001200,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001200.npy,263640,271880,8240
trial_001201,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001201.npy,274840,277720,2880
trial_001202,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001202.npy,281160,282840,1680
trial_001203,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001203.npy,286200,290160,3960
trial_001204,block_000027,agagcl:no:s8,agagcl,no,s8,processed/agagcl/operational/trials/trial_001204.npy,293680,297160,3480
trial_001205,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001205.npy,16960,18000,1040
trial_001206,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001206.npy,21880,25000,3120
trial_001207,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001207.npy,27200,28640,1440
trial_001208,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001208.npy,33960,34840,880
trial_001209,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001209.npy,40000,42720,2720
trial_001210,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001210.npy,45120,47080,1960
trial_001211,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001211.npy,51880,52680,800
trial_001212,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001212.npy,55200,55600,400
trial_001213,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001213.npy,57960,65080,7120
trial_001214,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001214.npy,70080,70880,800
trial_001215,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001215.npy,76160,76720,560
trial_001216,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001216.npy,82120,83000,880
trial_001217,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001217.npy,87920,96640,8720
trial_001218,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001218.npy,100400,102000,1600
trial_001219,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001219.npy,106040,106920,880
trial_001220,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001220.npy,112040,114440,2400
trial_001221,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001221.npy,118160,121360,3200
trial_001222,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001222.npy,124080,124760,680
trial_001223,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001223.npy,129440,130720,1280
trial_001224,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001224.npy,136200,136520,320
trial_001225,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001225.npy,141960,143480,1520
trial_001226,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001226.npy,147440,148800,1360
trial_001227,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001227.npy,154120,155600,1480
trial_001228,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001228.npy,159960,161120,1160
trial_001229,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001229.npy,165920,169080,3160
trial_001230,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001230.npy,178320,178680,360
trial_001231,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001231.npy,184240,186720,2480
trial_001232,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001232.npy,190080,197680,7600
trial_001233,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001233.npy,202480,204800,2320
trial_001234,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001234.npy,207240,215400,8160
trial_001235,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001235.npy,220080,222680,2600
trial_001236,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001236.npy,225320,229280,3960
trial_001237,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001237.npy,231760,235720,3960
trial_001238,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001238.npy,238200,239600,1400
trial_001239,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001239.npy,244040,245360,1320
trial_001240,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001240.npy,250280,251800,1520
trial_001241,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001241.npy,255680,258960,3280
trial_001242,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001242.npy,262200,262800,600
trial_001243,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001243.npy,268040,269040,1000
trial_001244,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001244.npy,274040,276880,2840
trial_001245,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001245.npy,280240,282800,2560
trial_001246,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001246.npy,285440,287520,2080
trial_001247,block_000028,agagcl:no:s9,agagcl,no,s9,processed/agagcl/operational/trials/trial_001247.npy,292280,294560,2280
trial_001248,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001248.npy,19160,21440,2280
trial_001249,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001249.npy,25120,26320,1200
trial_001250,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001250.npy,31280,32360,1080
trial_001251,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001251.npy,37080,38520,1440
trial_001252,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001252.npy,43480,44400,920
trial_001253,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001253.npy,49400,50640,1240
trial_001254,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001254.npy,55440,56800,1360
trial_001255,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001255.npy,61440,62440,1000
trial_001256,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001256.npy,67360,68440,1080
trial_001257,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001257.npy,73440,74480,1040
trial_001258,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001258.npy,79320,80240,920
trial_001259,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001259.npy,85640,86320,680
trial_001260,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001260.npy,91320,92680,1360
trial_001261,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001261.npy,97240,99840,2600
trial_001262,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001262.npy,103560,110640,7080
trial_001263,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001263.npy,115200,116640,1440
trial_001264,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001264.npy,121240,124320,3080
trial_001265,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001265.npy,127360,128760,1400
trial_001266,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001266.npy,131160,134400,3240
trial_001267,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001267.npy,137160,137480,320
trial_001268,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001268.npy,139640,140640,1000
trial_001269,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001269.npy,145520,146560,1040
trial_001270,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001270.npy,151720,152720,1000
trial_001271,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001271.npy,157600,158560,960
trial_001272,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001272.npy,163440,164440,1000
trial_001273,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001273.npy,167000,167400,400
trial_001274,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001274.npy,169720,170400,680
trial_001275,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001275.npy,175360,176440,1080
trial_001276,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001276.npy,181520,184600,3080
trial_001277,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001277.npy,187880,188680,800
trial_001278,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001278.npy,193480,194560,1080
trial_001279,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001279.npy,199480,200640,1160
trial_001280,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001280.npy,205760,206800,1040
trial_001281,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001281.npy,211560,212760,1200
trial_001282,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001282.npy,217520,218400,880
trial_001283,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001283.npy,223440,225880,2440
trial_001284,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001284.npy,229560,232000,2440
trial_001285,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001285.npy,235520,237840,2320
trial_001286,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001286.npy,241480,242520,1040
trial_001287,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001287.npy,247600,248480,880
trial_001288,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001288.npy,253280,256200,2920
trial_001289,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001289.npy,259360,260600,1240
trial_001290,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001290.npy,265120,266520,1400
trial_001291,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001291.npy,268760,269360,600
trial_001292,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001292.npy,271440,278360,6920
trial_001293,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001293.npy,283560,285680,2120
trial_001294,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001294.npy,289520,291320,1800
trial_001295,block_000029,agagcl:pain:pain_s1,agagcl,pain,pain_s1,processed/agagcl/operational/trials/trial_001295.npy,295520,296400,880
trial_001296,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001296.npy,18880,20160,1280
trial_001297,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001297.npy,24760,27240,2480
trial_001298,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001298.npy,30840,33680,2840
trial_001299,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001299.npy,36760,40240,3480
trial_001300,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001300.npy,42720,46280,3560
trial_001301,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001301.npy,48800,50280,1480
trial_001302,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001302.npy,55000,58240,3240
trial_001303,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001303.npy,61000,69440,8440
trial_001304,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001304.npy,73080,74160,1080
trial_001305,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001305.npy,79000,80080,1080
trial_001306,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001306.npy,84960,87680,2720
trial_001307,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001307.npy,91040,93760,2720
trial_001308,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001308.npy,96880,99480,2600
trial_001309,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001309.npy,102000,104440,2440
trial_001310,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001310.npy,107920,110200,2280
trial_001311,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001311.npy,114760,122040,7280
trial_001312,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001312.npy,127080,135960,8880
trial_001313,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001313.npy,138960,142600,3640
trial_001314,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001314.npy,144680,147960,3280
trial_001315,block_000030,agagcl:pain:pain_s10,agagcl,pain,pain_s10,processed/agagcl/operational/trials/trial_001315.npy,150720,152240,1520
