trial_id,block_id,word,session_token,trial_file,start_sample,end_sample,length_samples
trial_000688,block_000021,no,s1,processed/trials/trial_000688.npy,161720,212920,51200
trial_000689,block_000021,no,s1,processed/trials/trial_000689.npy,215320,236880,21560
trial_000690,block_000021,no,s1,processed/trials/trial_000690.npy,239400,247920,8520
trial_000691,block_000021,no,s1,processed/trials/trial_000691.npy,251480,254560,3080
trial_000692,block_000021,no,s1,processed/trials/trial_000692.npy,256560,265360,8800
trial_000693,block_000021,no,s1,processed/trials/trial_000693.npy,269280,273360,4080
trial_000694,block_000021,no,s1,processed/trials/trial_000694.npy,275600,303960,28360
trial_000695,block_000022,no,s10,processed/trials/trial_000695.npy,21640,23640,2000
trial_000696,block_000022,no,s10,processed/trials/trial_000696.npy,26960,27760,800
trial_000697,block_000022,no,s10,processed/trials/trial_000697.npy,33000,35200,2200
trial_000698,block_000022,no,s10,processed/trials/trial_000698.npy,38840,40120,1280
trial_000699,block_000022,no,s10,processed/trials/trial_000699.npy,44880,47680,2800
trial_000700,block_000022,no,s10,processed/trials/trial_000700.npy,51400,52080,680
trial_000701,block_000022,no,s10,processed/trials/trial_000701.npy,56880,59160,2280
trial_000702,block_000022,no,s10,processed/trials/trial_000702.npy,62920,63920,1000
trial_000703,block_000022,no,s10,processed/trials/trial_000703.npy,68960,69560,600
trial_000704,block_000022,no,s10,processed/trials/trial_000704.npy,75400,76080,680
trial_000705,block_000022,no,s10,processed/trials/trial_000705.npy,80720,82040,1320
trial_000706,block_000022,no,s10,processed/trials/trial_000706.npy,87480,88080,600
trial_000707,block_000022,no,s10,processed/trials/trial_000707.npy,93040,95480,2440
trial_000708,block_000022,no,s10,processed/trials/trial_000708.npy,98800,100960,2160
trial_000709,block_000022,no,s10,processed/trials/trial_000709.npy,111280,111720,440
trial_000710,block_000022,no,s10,processed/trials/trial_000710.npy,117400,117760,360
trial_000711,block_000022,no,s10,processed/trials/trial_000711.npy,129520,130960,1440
trial_000712,block_000022,no,s10,processed/trials/trial_000712.npy,135040,135760,720
trial_000713,block_000022,no,s10,processed/trials/trial_000713.npy,141240,143440,2200
trial_000714,block_000022,no,s10,processed/trials/trial_000714.npy,147640,147920,280
trial_000715,block_000022,no,s10,processed/trials/trial_000715.npy,153200,154000,800
trial_000716,block_000022,no,s10,processed/trials/trial_000716.npy,165520,165880,360
trial_000717,block_000022,no,s10,processed/trials/trial_000717.npy,171440,175240,3800
trial_000718,block_000022,no,s10,processed/trials/trial_000718.npy,177320,178440,1120
trial_000719,block_000022,no,s10,processed/trials/trial_000719.npy,183280,184000,720
trial_000720,block_000022,no,s10,processed/trials/trial_000720.npy,188160,191040,2880
trial_000721,block_000022,no,s10,processed/trials/trial_000721.npy,195320,196280,960
trial_000722,block_000022,no,s10,processed/trials/trial_000722.npy,201320,202320,1000
trial_000723,block_000022,no,s10,processed/trials/trial_000723.npy,207360,208400,1040
trial_000724,block_000022,no,s10,processed/trials/trial_000724.npy,213320,213920,600
trial_000725,block_000022,no,s10,processed/trials/trial_000725.npy,219320,219960,640
trial_000726,block_000022,no,s10,processed/trials/trial_000726.npy,226000,228520,2520
trial_000727,block_000022,no,s10,processed/trials/trial_000727.npy,231240,232480,1240
trial_000728,block_000022,no,s10,processed/trials/trial_000728.npy,237320,237760,440
trial_000729,block_000022,no,s10,processed/trials/trial_000729.npy,243200,243840,640
trial_000730,block_000022,no,s10,processed/trials/trial_000730.npy,249000,251680,2680
trial_000731,block_000022,no,s10,processed/trials/trial_000731.npy,253840,257000,3160
trial_000732,block_000022,no,s10,processed/trials/trial_000732.npy,261240,261880,640
trial_000733,block_000022,no,s10,processed/trials/trial_000733.npy,267880,269680,1800
trial_000734,block_000022,no,s10,processed/trials/trial_000734.npy,273720,274640,920
trial_000735,block_000022,no,s10,processed/trials/trial_000735.npy,279400,280560,1160
trial_000736,block_000022,no,s10,processed/trials/trial_000736.npy,285680,286720,1040
trial_000737,block_000022,no,s10,processed/trials/trial_000737.npy,291280,292360,1080
trial_000738,block_000023,no,s2,processed/trials/trial_000738.npy,19120,22600,3480
trial_000739,block_000023,no,s2,processed/trials/trial_000739.npy,25120,27160,2040
trial_000740,block_000023,no,s2,processed/trials/trial_000740.npy,31040,34840,3800
trial_000741,block_000023,no,s2,processed/trials/trial_000741.npy,37440,51080,13640
trial_000742,block_000023,no,s2,processed/trials/trial_000742.npy,55080,57920,2840
trial_000743,block_000023,no,s2,processed/trials/trial_000743.npy,61040,70800,9760
trial_000744,block_000023,no,s2,processed/trials/trial_000744.npy,73000,80760,7760
trial_000745,block_000023,no,s2,processed/trials/trial_000745.npy,84400,87080,2680
trial_000746,block_000023,no,s2,processed/trials/trial_000746.npy,90000,99800,9800
trial_000747,block_000023,no,s2,processed/trials/trial_000747.npy,101760,105200,3440
trial_000748,block_000023,no,s2,processed/trials/trial_000748.npy,108280,119520,11240
trial_000749,block_000023,no,s2,processed/trials/trial_000749.npy,121600,121920,320
trial_000750,block_000023,no,s2,processed/trials/trial_000750.npy,126920,129640,2720
trial_000751,block_000023,no,s2,processed/trials/trial_000751.npy,133120,134680,1560
trial_000752,block_000023,no,s2,processed/trials/trial_000752.npy,139400,142520,3120
trial_000753,block_000023,no,s2,processed/trials/trial_000753.npy,144760,152880,8120
trial_000754,block_000023,no,s2,processed/trials/trial_000754.npy,156760,172320,15560
trial_000755,block_000023,no,s2,processed/trials/trial_000755.npy,174880,178720,3840
trial_000756,block_000023,no,s2,processed/trials/trial_000756.npy,181200,190640,9440
trial_000757,block_000023,no,s2,processed/trials/trial_000757.npy,193040,196240,3200
trial_000758,block_000023,no,s2,processed/trials/trial_000758.npy,199120,200960,1840
trial_000759,block_000023,no,s2,processed/trials/trial_000759.npy,204120,205480,1360
trial_000760,block_000023,no,s2,processed/trials/trial_000760.npy,211040,218560,7520
trial_000761,block_000023,no,s2,processed/trials/trial_000761.npy,222480,225000,2520
trial_000762,block_000023,no,s2,processed/trials/trial_000762.npy,228800,231840,3040
trial_000763,block_000023,no,s2,processed/trials/trial_000763.npy,235080,237640,2560
trial_000764,block_000023,no,s2,processed/trials/trial_000764.npy,241000,242600,1600
trial_000765,block_000023,no,s2,processed/trials/trial_000765.npy,247120,250200,3080
trial_000766,block_000023,no,s2,processed/trials/trial_000766.npy,253120,255080,1960
trial_000767,block_000023,no,s2,processed/trials/trial_000767.npy,258240,261200,2960
trial_000768,block_000023,no,s2,processed/trials/trial_000768.npy,263280,273880,10600
trial_000769,block_000023,no,s2,processed/trials/trial_000769.npy,276400,280160,3760
trial_000770,block_000023,no,s2,processed/trials/trial_000770.npy,282880,285000,2120
trial_000771,block_000023,no,s2,processed/trials/trial_000771.npy,286960,297760,10800
trial_000772,block_000024,no,s3,processed/trials/trial_000772.npy,18400,21400,3000
trial_000773,block_000024,no,s3,processed/trials/trial_000773.npy,24680,26600,1920
trial_000774,block_000024,no,s3,processed/trials/trial_000774.npy,30720,32400,1680
trial_000775,block_000024,no,s3,processed/trials/trial_000775.npy,36680,37720,1040
trial_000776,block_000024,no,s3,processed/trials/trial_000776.npy,42640,43600,960
trial_000777,block_000024,no,s3,processed/trials/trial_000777.npy,49080,50320,1240
trial_000778,block_000024,no,s3,processed/trials/trial_000778.npy,54640,58680,4040
trial_000779,block_000024,no,s3,processed/trials/trial_000779.npy,60840,61800,960
trial_000780,block_000024,no,s3,processed/trials/trial_000780.npy,66720,67440,720
trial_000781,block_000024,no,s3,processed/trials/trial_000781.npy,72800,74600,1800
trial_000782,block_000024,no,s3,processed/trials/trial_000782.npy,78680,79640,960
trial_000783,block_000024,no,s3,processed/trials/trial_000783.npy,84720,85800,1080
trial_000784,block_000024,no,s3,processed/trials/trial_000784.npy,90600,91560,960
trial_000785,block_000024,no,s3,processed/trials/trial_000785.npy,96800,98320,1520
trial_000786,block_000024,no,s3,processed/trials/trial_000786.npy,102640,103920,1280
trial_000787,block_000024,no,s3,processed/trials/trial_000787.npy,108640,109600,960
trial_000788,block_000024,no,s3,processed/trials/trial_000788.npy,114800,115840,1040
trial_000789,block_000024,no,s3,processed/trials/trial_000789.npy,120760,130320,9560
trial_000790,block_000024,no,s3,processed/trials/trial_000790.npy,132640,136600,3960
trial_000791,block_000024,no,s3,processed/trials/trial_000791.npy,138880,140120,1240
trial_000792,block_000024,no,s3,processed/trials/trial_000792.npy,144640,148480,3840
trial_000793,block_000024,no,s3,processed/trials/trial_000793.npy,150480,152400,1920
trial_000794,block_000024,no,s3,processed/trials/trial_000794.npy,156440,159360,2920
trial_000795,block_000024,no,s3,processed/trials/trial_000795.npy,163880,166440,2560
trial_000796,block_000024,no,s3,processed/trials/trial_000796.npy,169040,170080,1040
trial_000797,block_000024,no,s3,processed/trials/trial_000797.npy,173320,181720,8400
trial_000798,block_000024,no,s3,processed/trials/trial_000798.npy,195840,196600,760
trial_000799,block_000024,no,s3,processed/trials/trial_000799.npy,198920,201320,2400
trial_000800,block_000024,no,s3,processed/trials/trial_000800.npy,205040,208200,3160
trial_000801,block_000024,no,s3,processed/trials/trial_000801.npy,211120,211840,720
trial_000802,block_000024,no,s3,processed/trials/trial_000802.npy,217000,223760,6760
trial_000803,block_000024,no,s3,processed/trials/trial_000803.npy,228760,231520,2760
trial_000804,block_000024,no,s3,processed/trials/trial_000804.npy,234920,236920,2000
trial_000805,block_000024,no,s3,processed/trials/trial_000805.npy,240640,243760,3120
trial_000806,block_000024,no,s3,processed/trials/trial_000806.npy,247120,248080,960
trial_000807,block_000024,no,s3,processed/trials/trial_000807.npy,252480,257000,4520
trial_000808,block_000024,no,s3,processed/trials/trial_000808.npy,258960,267120,8160
trial_000809,block_000024,no,s3,processed/trials/trial_000809.npy,270040,271920,1880
trial_000810,block_000024,no,s3,processed/trials/trial_000810.npy,277040,277800,760
trial_000811,block_000024,no,s3,processed/trials/trial_000811.npy,283080,283760,680
trial_000812,block_000024,no,s3,processed/trials/trial_000812.npy,287080,290360,3280
trial_000813,block_000024,no,s3,processed/trials/trial_000813.npy,294840,308360,13520
trial_000814,block_000024,no,s3,processed/trials/trial_000814.npy,311880,313840,1960
trial_000815,block_000024,no,s3,processed/trials/trial_000815.npy,319120,319760,640
trial_000816,block_000024,no,s3,processed/trials/trial_000816.npy,325600,326640,1040
trial_000817,block_000024,no,s3,processed/trials/trial_000817.npy,330880,346040,15160
trial_000818,block_000024,no,s3,processed/trials/trial_000818.npy,348560,358880,10320
trial_000819,block_000024,no,s3,processed/trials/trial_000819.npy,361280,363600,2320
trial_000820,block_000024,no,s3,processed/trials/trial_000820.npy,366920,368160,1240
trial_000821,block_000025,no,s4,processed/trials/trial_000821.npy,18680,20000,1320
trial_000822,block_000025,no,s4,processed/trials/trial_000822.npy,24600,26440,1840
trial_000823,block_000025,no,s4,processed/trials/trial_000823.npy,30800,32680,1880
trial_000824,block_000025,no,s4,processed/trials/trial_000824.npy,36480,37760,1280
trial_000825,block_000025,no,s4,processed/trials/trial_000825.npy,42400,43680,1280
trial_000826,block_000025,no,s4,processed/trials/trial_000826.npy,48720,49680,960
trial_000827,block_000025,no,s4,processed/trials/trial_000827.npy,54960,55680,720
trial_000828,block_000025,no,s4,processed/trials/trial_000828.npy,60760,62400,1640
trial_000829,block_000025,no,s4,processed/trials/trial_000829.npy,66320,69000,2680
trial_000830,block_000025,no,s4,processed/trials/trial_000830.npy,73160,75200,2040
trial_000831,block_000025,no,s4,processed/trials/trial_000831.npy,78440,80080,1640
trial_000832,block_000025,no,s4,processed/trials/trial_000832.npy,84800,88400,3600
trial_000833,block_000025,no,s4,processed/trials/trial_000833.npy,90720,91840,1120
trial_000834,block_000025,no,s4,processed/trials/trial_000834.npy,96840,97680,840
trial_000835,block_000025,no,s4,processed/trials/trial_000835.npy,102920,105200,2280
trial_000836,block_000025,no,s4,processed/trials/trial_000836.npy,109080,109800,720
trial_000837,block_000025,no,s4,processed/trials/trial_000837.npy,115080,116520,1440
trial_000838,block_000025,no,s4,processed/trials/trial_000838.npy,121080,122280,1200
trial_000839,block_000025,no,s4,processed/trials/trial_000839.npy,126440,127960,1520
trial_000840,block_000025,no,s4,processed/trials/trial_000840.npy,132720,136080,3360
trial_000841,block_000025,no,s4,processed/trials/trial_000841.npy,138920,141480,2560
trial_000842,block_000025,no,s4,processed/trials/trial_000842.npy,145320,177640,32320
trial_000843,block_000025,no,s4,processed/trials/trial_000843.npy,181200,182800,1600
trial_000844,block_000025,no,s4,processed/trials/trial_000844.npy,186560,188480,1920
trial_000845,block_000025,no,s4,processed/trials/trial_000845.npy,193080,195960,2880
trial_000846,block_000025,no,s4,processed/trials/trial_000846.npy,199080,200760,1680
trial_000847,block_000025,no,s4,processed/trials/trial_000847.npy,205000,208640,3640
trial_000848,block_000025,no,s4,processed/trials/trial_000848.npy,210840,213920,3080
trial_000849,block_000025,no,s4,processed/trials/trial_000849.npy,217080,219600,2520
trial_000850,block_000025,no,s4,processed/trials/trial_000850.npy,222640,224120,1480
trial_000851,block_000025,no,s4,processed/trials/trial_000851.npy,228800,229880,1080
trial_000852,block_000025,no,s4,processed/trials/trial_000852.npy,234640,235640,1000
trial_000853,block_000025,no,s4,processed/trials/trial_000853.npy,241000,241560,560
trial_000854,block_000025,no,s4,processed/trials/trial_000854.npy,247200,249440,2240
trial_000855,block_000025,no,s4,processed/trials/trial_000855.npy,252400,255160,2760
trial_000856,block_000025,no,s4,processed/trials/trial_000856.npy,259200,260320,1120
trial_000857,block_000025,no,s4,processed/trials/trial_000857.npy,264200,266520,2320
trial_000858,block_000025,no,s4,processed/trials/trial_000858.npy,270200,272880,2680
trial_000859,block_000025,no,s4,processed/trials/trial_000859.npy,276840,277640,800
trial_000860,block_000025,no,s4,processed/trials/trial_000860.npy,283160,284880,1720
trial_000861,block_000025,no,s4,processed/trials/trial_000861.npy,291720,292720,1000
trial_000862,block_000025,no,s4,processed/trials/trial_000862.npy,295200,296800,1600
trial_000863,block_000025,no,s4,processed/trials/trial_000863.npy,300880,301600,720
trial_000864,block_000025,no,s4,processed/trials/trial_000864.npy,303720,305160,1440
trial_000865,block_000025,no,s4,processed/trials/trial_000865.npy,307360,308840,1480
trial_000866,block_000025,no,s4,processed/trials/trial_000866.npy,313000,315960,2960
trial_000867,block_000026,no,s5,processed/trials/trial_000867.npy,17000,18400,1400
trial_000868,block_000026,no,s5,processed/trials/trial_000868.npy,23200,24840,1640
trial_000869,block_000026,no,s5,processed/trials/trial_000869.npy,29200,31240,2040
trial_000870,block_000026,no,s5,processed/trials/trial_000870.npy,35360,36080,720
trial_000871,block_000026,no,s5,processed/trials/trial_000871.npy,41120,43240,2120
trial_000872,block_000026,no,s5,processed/trials/trial_000872.npy,47400,49720,2320
trial_000873,block_000026,no,s5,processed/trials/trial_000873.npy,53400,54640,1240
trial_000874,block_000026,no,s5,processed/trials/trial_000874.npy,59640,61520,1880
trial_000875,block_000026,no,s5,processed/trials/trial_000875.npy,65360,67760,2400
trial_000876,block_000026,no,s5,processed/trials/trial_000876.npy,71120,78960,7840
trial_000877,block_000026,no,s5,processed/trials/trial_000877.npy,83360,87000,3640
trial_000878,block_000026,no,s5,processed/trials/trial_000878.npy,89520,92800,3280
trial_000879,block_000026,no,s5,processed/trials/trial_000879.npy,95480,103280,7800
trial_000880,block_000026,no,s5,processed/trials/trial_000880.npy,107440,109080,1640
trial_000881,block_000026,no,s5,processed/trials/trial_000881.npy,113480,115560,2080
trial_000882,block_000026,no,s5,processed/trials/trial_000882.npy,119480,120600,1120
trial_000883,block_000026,no,s5,processed/trials/trial_000883.npy,125360,126440,1080
trial_000884,block_000026,no,s5,processed/trials/trial_000884.npy,129960,132040,2080
trial_000885,block_000026,no,s5,processed/trials/trial_000885.npy,136960,138560,1600
trial_000886,block_000026,no,s5,processed/trials/trial_000886.npy,143480,144040,560
trial_000887,block_000026,no,s5,processed/trials/trial_000887.npy,149480,150480,1000
trial_000888,block_000026,no,s5,processed/trials/trial_000888.npy,155400,156960,1560
trial_000889,block_000026,no,s5,processed/trials/trial_000889.npy,161600,162560,960
trial_000890,block_000026,no,s5,processed/trials/trial_000890.npy,167520,168560,1040
trial_000891,block_000026,no,s5,processed/trials/trial_000891.npy,173560,174720,1160
trial_000892,block_000026,no,s5,processed/trials/trial_000892.npy,179480,180520,1040
trial_000893,block_000026,no,s5,processed/trials/trial_000893.npy,185560,186720,1160
trial_000894,block_000026,no,s5,processed/trials/trial_000894.npy,191480,192440,960
trial_000895,block_000026,no,s5,processed/trials/trial_000895.npy,197480,198480,1000
trial_000896,block_000026,no,s5,processed/trials/trial_000896.npy,203440,204440,1000
trial_000897,block_000026,no,s5,processed/trials/trial_000897.npy,209440,210720,1280
trial_000898,block_000026,no,s5,processed/trials/trial_000898.npy,215200,216080,880
trial_000899,block_000026,no,s5,processed/trials/trial_000899.npy,221200,230080,8880
trial_000900,block_000026,no,s5,processed/trials/trial_000900.npy,233400,235160,1760
trial_000901,block_000026,no,s5,processed/trials/trial_000901.npy,239560,240160,600
trial_000902,block_000026,no,s5,processed/trials/trial_000902.npy,245400,246120,720
trial_000903,block_000026,no,s5,processed/trials/trial_000903.npy,251520,258360,6840
trial_000904,block_000026,no,s5,processed/trials/trial_000904.npy,263040,264480,1440
trial_000905,block_000026,no,s5,processed/trials/trial_000905.npy,267440,270520,3080
trial_000906,block_000026,no,s5,processed/trials/trial_000906.npy,275240,277280,2040
trial_000907,block_000026,no,s5,processed/trials/trial_000907.npy,279760,283240,3480
trial_000908,block_000026,no,s5,processed/trials/trial_000908.npy,287360,288400,1040
trial_000909,block_000026,no,s5,processed/trials/trial_000909.npy,293320,294120,800
trial_000910,block_000026,no,s5,processed/trials/trial_000910.npy,298560,300440,1880
trial_000911,block_000026,no,s5,processed/trials/trial_000911.npy,305240,308560,3320
trial_000912,block_000027,no,s6,processed/trials/trial_000912.npy,20520,23280,2760
trial_000913,block_000027,no,s6,processed/trials/trial_000913.npy,26880,28240,1360
trial_000914,block_000027,no,s6,processed/trials/trial_000914.npy,32800,47240,14440
trial_000915,block_000027,no,s6,processed/trials/trial_000915.npy,51000,53000,2000
trial_000916,block_000027,no,s6,processed/trials/trial_000916.npy,57160,76000,18840
trial_000917,block_000027,no,s6,processed/trials/trial_000917.npy,80960,82160,1200
trial_000918,block_000027,no,s6,processed/trials/trial_000918.npy,86960,88080,1120
trial_000919,block_000027,no,s6,processed/trials/trial_000919.npy,93040,96800,3760
trial_000920,block_000027,no,s6,processed/trials/trial_000920.npy,98760,101160,2400
trial_000921,block_000027,no,s6,processed/trials/trial_000921.npy,104720,107040,2320
trial_000922,block_000027,no,s6,processed/trials/trial_000922.npy,110760,112840,2080
trial_000923,block_000027,no,s6,processed/trials/trial_000923.npy,116720,117920,1200
trial_000924,block_000027,no,s6,processed/trials/trial_000924.npy,121440,123760,2320
trial_000925,block_000027,no,s6,processed/trials/trial_000925.npy,129160,130280,1120
trial_000926,block_000027,no,s6,processed/trials/trial_000926.npy,134680,136040,1360
trial_000927,block_000027,no,s6,processed/trials/trial_000927.npy,140440,143280,2840
trial_000928,block_000027,no,s6,processed/trials/trial_000928.npy,146560,148840,2280
trial_000929,block_000027,no,s6,processed/trials/trial_000929.npy,152720,154880,2160
trial_000930,block_000027,no,s6,processed/trials/trial_000930.npy,158400,161760,3360
trial_000931,block_000027,no,s6,processed/trials/trial_000931.npy,164680,172720,8040
trial_000932,block_000027,no,s6,processed/trials/trial_000932.npy,176800,178600,1800
trial_000933,block_000027,no,s6,processed/trials/trial_000933.npy,182480,208560,26080
trial_000934,block_000027,no,s6,processed/trials/trial_000934.npy,212560,214280,1720
trial_000935,block_000027,no,s6,processed/trials/trial_000935.npy,218520,220520,2000
trial_000936,block_000027,no,s6,processed/trials/trial_000936.npy,224560,226840,2280
trial_000937,block_000027,no,s6,processed/trials/trial_000937.npy,230640,232840,2200
trial_000938,block_000027,no,s6,processed/trials/trial_000938.npy,236880,239800,2920
trial_000939,block_000027,no,s6,processed/trials/trial_000939.npy,242200,251400,9200
trial_000940,block_000027,no,s6,processed/trials/trial_000940.npy,254800,258360,3560
trial_000941,block_000027,no,s6,processed/trials/trial_000941.npy,260960,263040,2080
trial_000942,block_000027,no,s6,processed/trials/trial_000942.npy,266240,268360,2120
trial_000943,block_000027,no,s6,processed/trials/trial_000943.npy,272840,274360,1520
trial_000944,block_000027,no,s6,processed/trials/trial_000944.npy,278680,281240,2560
trial_000945,block_000027,no,s6,processed/trials/trial_000945.npy,284240,287080,2840
trial_000946,block_000027,no,s6,processed/trials/trial_000946.npy,290800,294040,3240
trial_000947,block_000027,no,s6,processed/trials/trial_000947.npy,296560,298160,1600
trial_000948,block_000028,no,s7,processed/trials/trial_000948.npy,16960,22240,5280
trial_000949,block_000028,no,s7,processed/trials/trial_000949.npy,25600,28080,2480
trial_000950,block_000028,no,s7,processed/trials/trial_000950.npy,31960,39240,7280
trial_000951,block_000028,no,s7,processed/trials/trial_000951.npy,43640,44640,1000
trial_000952,block_000028,no,s7,processed/trials/trial_000952.npy,49800,50600,800
trial_000953,block_000028,no,s7,processed/trials/trial_000953.npy,55480,56960,1480
trial_000954,block_000028,no,s7,processed/trials/trial_000954.npy,61920,62760,840
trial_000955,block_000028,no,s7,processed/trials/trial_000955.npy,67720,68560,840
trial_000956,block_000028,no,s7,processed/trials/trial_000956.npy,74000,74720,720
trial_000957,block_000028,no,s7,processed/trials/trial_000957.npy,79800,86320,6520
trial_000958,block_000028,no,s7,processed/trials/trial_000958.npy,91480,92400,920
trial_000959,block_000028,no,s7,processed/trials/trial_000959.npy,97560,98480,920
trial_000960,block_000028,no,s7,processed/trials/trial_000960.npy,103560,104320,760
trial_000961,block_000028,no,s7,processed/trials/trial_000961.npy,109480,110880,1400
trial_000962,block_000028,no,s7,processed/trials/trial_000962.npy,115800,116960,1160
trial_000963,block_000028,no,s7,processed/trials/trial_000963.npy,121960,122920,960
trial_000964,block_000028,no,s7,processed/trials/trial_000964.npy,127000,128840,1840
trial_000965,block_000028,no,s7,processed/trials/trial_000965.npy,133560,134880,1320
trial_000966,block_000028,no,s7,processed/trials/trial_000966.npy,139920,141240,1320
trial_000967,block_000028,no,s7,processed/trials/trial_000967.npy,147160,148600,1440
trial_000968,block_000028,no,s7,processed/trials/trial_000968.npy,151720,152400,680
trial_000969,block_000028,no,s7,processed/trials/trial_000969.npy,157600,158480,880
trial_000970,block_000028,no,s7,processed/trials/trial_000970.npy,163520,164800,1280
trial_000971,block_000028,no,s7,processed/trials/trial_000971.npy,169680,170560,880
trial_000972,block_000028,no,s7,processed/trials/trial_000972.npy,175720,176600,880
trial_000973,block_000028,no,s7,processed/trials/trial_000973.npy,180480,181400,920
trial_000974,block_000028,no,s7,processed/trials/trial_000974.npy,187400,188480,1080
trial_000975,block_000028,no,s7,processed/trials/trial_000975.npy,193520,196440,2920
trial_000976,block_000028,no,s7,processed/trials/trial_000976.npy,199640,201240,1600
trial_000977,block_000028,no,s7,processed/trials/trial_000977.npy,205520,207960,2440
trial_000978,block_000028,no,s7,processed/trials/trial_000978.npy,211880,214000,2120
trial_000979,block_000028,no,s7,processed/trials/trial_000979.npy,217720,226560,8840
trial_000980,block_000028,no,s7,processed/trials/trial_000980.npy,229600,230920,1320
trial_000981,block_000028,no,s7,processed/trials/trial_000981.npy,235800,238200,2400
trial_000982,block_000028,no,s7,processed/trials/trial_000982.npy,241600,244000,2400
trial_000983,block_000028,no,s7,processed/trials/trial_000983.npy,247640,248920,1280
trial_000984,block_000028,no,s7,processed/trials/trial_000984.npy,254000,256160,2160
trial_000985,block_000028,no,s7,processed/trials/trial_000985.npy,259920,261920,2000
trial_000986,block_000028,no,s7,processed/trials/trial_000986.npy,265600,267840,2240
trial_000987,block_000028,no,s7,processed/trials/trial_000987.npy,271560,272560,1000
trial_000988,block_000028,no,s7,processed/trials/trial_000988.npy,277920,278960,1040
trial_000989,block_000028,no,s7,processed/trials/trial_000989.npy,283920,284600,680
trial_000990,block_000028,no,s7,processed/trials/trial_000990.npy,289720,292160,2440
trial_000991,block_000029,no,s8,processed/trials/trial_000991.npy,17160,31520,14360
trial_000992,block_000029,no,s8,processed/trials/trial_000992.npy,35160,37400,2240
trial_000993,block_000029,no,s8,processed/trials/trial_000993.npy,41440,44440,3000
trial_000994,block_000029,no,s8,processed/trials/trial_000994.npy,47320,49480,2160
trial_000995,block_000029,no,s8,processed/trials/trial_000995.npy,53080,57600,4520
trial_000996,block_000029,no,s8,processed/trials/trial_000996.npy,59920,63120,3200
trial_000997,block_000029,no,s8,processed/trials/trial_000997.npy,65360,67360,2000
trial_000998,block_000029,no,s8,processed/trials/trial_000998.npy,71080,79360,8280
trial_000999,block_000029,no,s8,processed/trials/trial_000999.npy,83800,84280,480
trial_001000,block_000029,no,s8,processed/trials/trial_001000.npy,89600,90920,1320
trial_001001,block_000029,no,s8,processed/trials/trial_001001.npy,96000,97000,1000
trial_001002,block_000029,no,s8,processed/trials/trial_001002.npy,101680,102400,720
trial_001003,block_000029,no,s8,processed/trials/trial_001003.npy,108000,108800,800
trial_001004,block_000029,no,s8,processed/trials/trial_001004.npy,113640,114880,1240
trial_001005,block_000029,no,s8,processed/trials/trial_001005.npy,119760,128040,8280
trial_001006,block_000029,no,s8,processed/trials/trial_001006.npy,131200,135960,4760
trial_001007,block_000029,no,s8,processed/trials/trial_001007.npy,137920,139040,1120
trial_001008,block_000029,no,s8,processed/trials/trial_001008.npy,143680,144960,1280
trial_001009,block_000029,no,s8,processed/trials/trial_001009.npy,149760,150760,1000
trial_001010,block_000029,no,s8,processed/trials/trial_001010.npy,155520,156320,800
trial_001011,block_000029,no,s8,processed/trials/trial_001011.npy,162000,163120,1120
trial_001012,block_000029,no,s8,processed/trials/trial_001012.npy,167320,169560,2240
trial_001013,block_000029,no,s8,processed/trials/trial_001013.npy,173080,175120,2040
trial_001014,block_000029,no,s8,processed/trials/trial_001014.npy,177440,180800,3360
trial_001015,block_000029,no,s8,processed/trials/trial_001015.npy,185600,187800,2200
trial_001016,block_000029,no,s8,processed/trials/trial_001016.npy,191680,192800,1120
trial_001017,block_000029,no,s8,processed/trials/trial_001017.npy,197360,198840,1480
trial_001018,block_000029,no,s8,processed/trials/trial_001018.npy,203400,205080,1680
trial_001019,block_000029,no,s8,processed/trials/trial_001019.npy,209680,212120,2440
trial_001020,block_000029,no,s8,processed/trials/trial_001020.npy,215920,217000,1080
trial_001021,block_000029,no,s8,processed/trials/trial_001021.npy,221400,222760,1360
trial_001022,block_000029,no,s8,processed/trials/trial_001022.npy,227280,229680,2400
trial_001023,block_000029,no,s8,processed/trials/trial_001023.npy,232440,233520,1080
trial_001024,block_000029,no,s8,processed/trials/trial_001024.npy,239440,240960,1520
trial_001025,block_000029,no,s8,processed/trials/trial_001025.npy,245760,248240,2480
trial_001026,block_000029,no,s8,processed/trials/trial_001026.npy,251640,252880,1240
trial_001027,block_000029,no,s8,processed/trials/trial_001027.npy,257520,261360,3840
trial_001028,block_000029,no,s8,processed/trials/trial_001028.npy,263640,271880,8240
trial_001029,block_000029,no,s8,processed/trials/trial_001029.npy,274480,282840,8360
trial_001030,block_000029,no,s8,processed/trials/trial_001030.npy,286200,290160,3960
trial_001031,block_000029,no,s8,processed/trials/trial_001031.npy,293680,297160,3480
trial_001032,block_000030,no,s9,processed/trials/trial_001032.npy,16960,18000,1040
trial_001033,block_000030,no,s9,processed/trials/trial_001033.npy,21880,25000,3120
trial_001034,block_000030,no,s9,processed/trials/trial_001034.npy,27200,28640,1440
trial_001035,block_000030,no,s9,processed/trials/trial_001035.npy,33960,34840,880
trial_001036,block_000030,no,s9,processed/trials/trial_001036.npy,39440,47080,7640
trial_001037,block_000030,no,s9,processed/trials/trial_001037.npy,51880,52680,800
